,,▲,職業安定所（職員）,・依然として円高の影響を不安視している事業所が多い。,,
,,×,－,－,,
,,,,,,
　７．近畿（地域別調査機関：りそな総合研究所株式会社）,,,,,,
,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）,,
分野,,景気の先行き判断,業種・職種,景気の先行きに対する判断理由,,
"家計
動向
関連

(近畿)",,◎,家電量販店（企画担当）,・今回、政府が検討している中古住宅購入者への補助金により、リフォーム部門が伸びると予想される。,,
,,○,商店街（代表者）,・近隣での大型商業施設のオープンよる危機感が、商店街の結束を強める形となっている。,,
,,○,一般小売店［家具］（経営者）,・季節的要因で良くなる。,,
,,○,百貨店（企画担当）,・前年度上半期に急増したインバウンド売上の反動が出ており、その影響を大きく受けている。３か月後には影響の度合いが薄まってくるはずなので、現在の下降傾向は改善されると予想される。外商顧客の購買が活性化してくれば更に好転するので、顧客の動きを注視している。,,
,,○,百貨店（販売推進担当）,・８月下旬から売場を秋物に入替えたところ、初日の売上が前年比で115％と好調なスタートとなった。特に、婦人キャリアファッション、紳士服洋品が好調で、前年の130～150％となっている。,,
,,○,コンビニ（経営者）,・イートインコーナーでの飲食スタイルが定着してきており、フード類を中心に更なる売上増が見込める。,,
,,○,衣料品専門店（営業・販売担当）,・秋物のオーダースーツやジャケットの注文が早くから入ってきている。,,
,,○,乗用車販売店（営業企画）,・決算期に入るため、動きは良くなる。,,
,,○,乗用車販売店（販売担当）,・新型車効果などで、市場が活性化するのではないかと考えている。,,
,,○,その他小売［インターネット通販］（オペレーター）,・新ジャンルのカタログを発刊したため、反響が期待される。,,
,,○,一般レストラン（経営者）,・２～３か月先の予約の問い合わせが増えてきており、参加人数が多い団体ほど、会場を先に押さえようとしている。その一方、繁華街でのインバウンドの需要が減少しつつあると感じられる。,,
,,○,都市型ホテル（スタッフ）,・宿泊は、今後もインバウンドが好調を維持する。宴会の先行予約も良いため、このまま推移すると思われる。,,
,,○,通信会社（経営者）,・新機種の発売が予定されている。,,
,,○,住宅販売会社（従業員）,・デベロッパー各社は、販売状況が芳しくないために供給数を抑制しているが、しゅん工が近づくと供給せざるを得なくなり、販売戸数が増加すると予想される。その場合は供給過多となり、販売面が厳しくなる。,,
,,○,住宅販売会社（総務担当）,・月初に入った不動産の購入申込が、ほぼ月末で契約できている。月中の申込も契約が進むなど、明らかに不動産の動きが活発になっている。,,
,,□,商店街（代表者）,・単価ダウンの状況は変わらないと思われるので、売上増は期待できない。インバウンドの買物も消耗品が中心で単価が安い。,,
,,□,一般小売店［時計］（経営者）,・客との会話で明るい話題がなかなか出てこない。年配客にも親の世話や介護の問題を抱えている人が多く、老老介護という言葉が実感される。若い客からも、同じ会社でも部署によってボーナスの金額が違うなど、切実な話を聞く。いずれにしても景気が良くなるとは考えられない。,,
