,,○,百貨店（販売促進担当）,お客様の様子,・国内の遠方への旅行や冠婚葬祭に関連した集まりが、ゴールデンウィークを境に復活しているようにみえる。婦人服を中心に買換え需要が出てきており、不振だったアパレルの売上が前年を超える見通しである。,
,,○,スーパー（総務担当）,販売量の動き,・ウィズコロナの傾向が出てきたのか、ゴールデンウィーク等における人の動きが増加したと感じている。,
,,○,コンビニ（エリア担当）,来客数の動き,・週末の来客数が少しずつ回復している。,
,,○,コンビニ（店舗管理）,販売量の動き,・ゴールデンウィーク期間は苦戦したが、その後は新型コロナウイルス発生前の販売量に肉薄するペースである。,
,,○,コンビニ（営業）,来客数の動き,・2019年の来客数は超えていないが、2020年や2021年と比較すると好調に推移している。,
,,○,衣料品専門店（経営者）,お客様の様子,・客足も少しずつ伸びて売上も前年を上回っているが、新型コロナウイルス発生前の状態にはまだ戻っていない状況である。,
,,○,衣料品専門店（経営者）,来客数の動き,・新型コロナウイルス感染症等による緊張感が全体的に薄れてきたような雰囲気である。,
,,○,その他小売［ショッピングセンター］（統括）,来客数の動き,・コロナ禍における行動抑制がなかったゴールデンウィークから来客数は前年に比べて大幅に増加し、特に飲食店の利用者が回復している。また、今年の５月は降水量が少なく、中旬頃に気温が夏日を記録して以降は夏物商材の動きが活発化しており、来客数と販売数に回復傾向がみられる。,
,,○,高級レストラン（スタッフ）,お客様の様子,・今年のゴールデンウィークは久しぶりに例年並みの集客があり、その後も有効期限が迫っていた３種類の地域共通クーポンの駆け込み利用により、新型コロナウイルス発生前と比較して90％近い集客となっている。,
,,○,観光型旅館（スタッフ）,来客数の動き,・売上は前年の184％と改善はしているが、新型コロナウイルス発生前と比べると60％で、厳しい状況となっている。,
,,○,旅行代理店（従業員）,お客様の様子,・前年までは、ほぼ皆無だった団体旅行の計画が増えてきている。,
,,○,旅行代理店（支店長）,それ以外,・ゴールデンウィークを経て顕著な感染拡大が起こらなかったことに加えて、インバウンド旅行客解禁の兆しがみえてきている。,
,,○,タクシー運転手,来客数の動き,・タクシーの利用回数が徐々に回復傾向となっている。,
,,○,通信会社（役員）,販売量の動き,・新規契約の獲得数は、通信、放送サービス共に３か月前は前年同月と同程度の水準だったが、今月は前年同月を上回っている。,
,,○,テーマパーク（役員）,来客数の動き,・ゴールデンウィークは、個人の国内旅行客を中心に新型コロナウイルス発生前に近い来客数であったが、その後再び来客数が少ない状況になってきている。２～３か月前との比較では良くなりつつあるものの、国内の団体客や海外からのインバウンド客はほとんど動いておらず、厳しい状況である。,
