,,▲,スーパー（店長）,単価の動き,・物価の上昇により各商品が値上げされている。そのため、果物やし好品の売上の落ち込みが大きい。無駄な商品を買わない傾向になっている。,
,,▲,スーパー（総務担当）,単価の動き,・光熱費や生活用品の値上げにより、今まで以上に買上単価が低くなっている。,
,,▲,家電量販店（店長）,販売量の動き,・高付加価値商品などの販売量が落ち込んでいる。,
,,▲,乗用車販売店（役員）,販売量の動き,・円安の影響などによる物価上昇が続いており、個人消費の面で購買意欲の減退がみられる。,
,,▲,住宅販売会社（従業員）,来客数の動き,・客の問合せやイベントの来場者数が想定を下回っている。現在折衝中の客の動きも遅く、時間が掛かることが多い。予定どおりに話が進まない状況が続いている。,
,,×,スーパー（店舗管理）,販売量の動き,・物価高や電気料金の値上げ、最低賃金の是正など経営的には苦しい状態が続いており、公共料金のように単に一律値上げをすれば済む業態ではない。企業努力は当然だが、それでは済まない現状である。,
,,×,その他専門店［酒］（経営者）,販売量の動き,・前年までは、９月に販売する季節限定酒を約１週間で完売していたが、今年は10月に入ってもまだ残っている。10月に酒類の値上げがあったが、値上げ前に仕入れた在庫がまだ残っている状態である。,
"企業
動向
関連

(北陸)",,◎,－,－,－,
,,○,精密機械器具製造業（財務担当）,受注量や販売量の動き,・客や地域によってばらつきはあるが、全体として受注量が増加している。,
,,□,化学工業（総務担当）,受注量や販売量の動き,・ここ数か月、売上は変わらず推移している。,
,,□,プラスチック製品製造業（企画担当）,受注量や販売量の動き,・ロシアによるウクライナ侵攻の長期化に伴う供給制約や原材料価格の高止まり、製品値上げの影響が大きく、回復は足踏み状態が続いている。,
,,□,建設業（経営者）,それ以外,・外で酒を飲み帰宅する際に必ず代行タクシーの運転手に景気を聞くが、決まって悪いという答えである。,
,,□,輸送業（役員）,取引先の様子,・当社の主要荷主は薬品関係であり、ほかも給食配送、空瓶回収、新聞の送達、家電配送であるため、景気の影響を余り受けていない。,
,,□,輸送業（管理会計担当）,受注量や販売量の動き,・物量の回復には至っていない。国際貨物や倉庫関連は堅調であるが、国内輸送部門の物量回復が鈍くなっている。,
,,□,通信業（営業）,受注量や販売量の動き,・今期６月以降は販売量、受注量共に変化はない。新型コロナウイルスの感染状況が落ち着いており、以前ほど景気の低迷感はないが、政府や自治体の新たな補助金施策なども特段なく、現状維持というところである。,
,,□,不動産業（経営者）,受注量や販売量の動き,・法人客、個人客共に、活発な話が余りなく、問合せも少なくなっている。,
,,□,司法書士,取引先の様子,・事業者間での売買があっても、売主側の債務整理による処分といったもので、景気が良い状況のものではない。,
,,□,税理士（所長）,取引先の様子,・依然として製造業、建設業については堅調である。しかし、一般消費者を対象とする食料品販売事業者では価格転嫁が難しい状況が多く、利益率も売上自体も低下している。一方で、体力のある一部の大手企業では値下げの動きがあり、中小の小売業は非常に厳しい状況に置かれている。,
