,,○,人材派遣会社（営業担当）,雇用形態の様子,・足元の景況感は余り影響を受けていない。各社が設計開発を止めずに進めており、業務終了を迎えたエンジニアは早々に次業務への配属が進み、稼働率も緩やかに上昇している。,
,,○,職業安定所（所長）,求人数の動き,・新規求人数は、前年同月比で増加を続けている。,
,,○,職業安定所（職員）,求人数の動き,・求人数が新型コロナウイルス感染拡大前の水準に近づいてきている。,
,,○,民間職業紹介機関（営業担当）,求職者数の動き,・引き続き企業側の採用意欲が旺盛である。外部環境の変化がありながらも、キャリア採用ニーズは高止まりしている。,
,,□,人材派遣会社（経営企画）,周辺企業の様子,・特段の変化はない。,
,,□,人材派遣会社（社員）,求人数の動き,・ホテル業界はまだ回復の見込みはない。,
,,□,人材派遣会社（企画統括）,求職者数の動き,・新規求職者数が人材派遣、人材紹介共に減少傾向にあり、前年同期比でも減少している。,
,,□,人材派遣会社（営業担当）,それ以外,・物価高の影響がある。,
,,□,アウトソーシング企業（エリア担当）,周辺企業の様子,・自動車生産においては半導体・部品供給不足が継続しており、各社で工場の稼働停止が続き、人材の確保等に苦労している。,
,,□,新聞社［求人広告］（営業担当）,それ以外,・新型コロナウイルス感染症の影響は収束方向にあるが、円安、ウクライナ問題などマイナス要因が継続している。,
,,□,職業安定所（職員）,求人数の動き,・新規求人数は３か月前と比べ全体的に増加している。なかでも宿泊業、飲食サービス業は倍以上の数字となった。新型コロナウイルスの新規感染者数は以前と比べ減少していることから夏休み期間に人流が活発になったことが要因と思われる。一方、経験者を求める企業も多いため人手不足は続き、また、半導体不足が続いていることから特に自動車製造・販売等に影響がみられる。,
,,□,職業安定所（職員）,求職者数の動き,・有効求人数、有効求職者数共に減少したが、有効求職者数の減少割合が有効求人数の減少割合を上回ったため、有効求人倍率が僅かに改善した。,
,,□,職業安定所（職員）,周辺企業の様子,・ガソリン販売会社は、原油値上がりの影響はあるものの国からの補助金で安定している。製造業では従業員の新型コロナウイルス感染による要員不足で影響が出ているところがある。飲食業は景気が回復傾向にある。食品加工製造業は電気・ガスなど光熱費の高騰により経費が高騰するとともに、輸入食材の原料費が高騰して厳しい状況である。,
,,▲,人材派遣業（営業担当）,周辺企業の様子,・原油高により、製造コスト見直しや経費削減の動きがより一層細かくなっている。最低賃金改定に伴う賃金引上げが以前に増して厳しい様子であった。,
,,▲,人材派遣会社（営業担当）,求人数の動き,・円安の影響で調達コストが上がっている企業は、コスト削減で採用計画を見直す動きがある。,
,,×,新聞社［求人広告］（営業担当）,それ以外,・急激な円安により消費マインドが落ち込んでおり、全体的には悪化している印象を受ける。,
,,,,,,
　７．北陸（地域別調査機関：一般財団法人北陸経済研究所）,,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）,
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明,
