,,▲,家電量販店（店長）,販売量の動き,・家電製品は壊れるまで買換えない傾向が強くなっている。,
,,▲,乗用車販売店（経営者）,お客様の様子,・10月にインボイス制度が始まってから客との商談が長くなっている。今後の状況の様子見が多いようで、購入について慎重な様子がうかがえる。,
,,▲,タクシー運転手,来客数の動き,・客がタクシーを乗り控える様子が増えてきている。料金が高くなってから、段々と経費がかさむようになったことに気付いたためとみている。,
,,▲,通信会社（営業担当）,販売量の動き,・販売量が大幅に減っている。来客数が減っているわけではないが、プランを見直す客が圧倒的に多く、節約傾向がうかがえる。,
,,▲,パチンコ店（経理）,販売量の動き,・売上を上げるための設備投資ができていない。,
,,▲,住宅販売会社（従業員）,来客数の動き,・土地の売出しや住宅展示会への来場が少なく、販売には時間が掛かりそうである。来場者についても、すぐに住宅を求めるというより、これから検討していきたいという人が多く、家族構成は親子世帯が増えているようにみえる。,
,,×,住関連専門店（役員）,販売量の動き,・来客数の減少に続き、買上点数や成約率の下降が目立つようになっている。低価格帯商材の動きすら鈍くなっている。,
"企業
動向
関連

(北陸)",,◎,精密機械器具製造業（財務担当）,受注量や販売量の動き,・前月はやや落ちていた売上が回復している。,
,,○,輸送業（管理会計担当）,受注量や販売量の動き,・物量は戻りつつある。ただし、輸出入の動きは依然として低迷している。運賃改定も徐々にではあるが、成果が現れてきている。,
,,○,金融業（融資担当）,受注量や販売量の動き,・取引先の各業種における売上が回復傾向である。インバウンドを含めた観光客も増加しており、飲食業、宿泊業の出店が増加している。,
,,○,税理士（所長）,取引先の様子,・小売業などの一般消費者向けは、物価上昇による節約志向からか、売上確保は厳しい状況が続いているが、企業向けはどの業種もおおむね好調である。ただし、原材料の価格高騰など先行き不透明ななか、できるだけ内部留保を厚くしておきたいという意向が多い。,
,,□,食料品製造業（経営企画）,受注量や販売量の動き,・中国の日本産水産物輸入禁止問題の影響による輸出の減少を、堅調に推移している国内向け販売がカバーするといった構図が続いている。,
,,□,繊維工業（総括）,受注量や販売量の動き,・新型コロナウイルス感染症の５類感染症移行により、国内ファッション衣料用途が堅調であることに加え、自動車用途も回復しているなど、受注は引き続き堅調である。一方で、原材料価格の高騰、特に電気料金の値上げが経営に深刻な影響を及ぼしている。,
,,□,化学工業（総務担当）,受注量や販売量の動き,・販売量は変わらず推移している。,
,,□,建設業（経営者）,それ以外,・個人消費が拡大している様子が見受けられない。,
,,□,輸送業（経理）,受注量や販売量の動き,・自社で輸送できない場合は外注しているが、その回数や金額が減少している。,
,,□,通信業（営業）,受注量や販売量の動き,・大きな変化はなく、受注量の推移も安定している。,
